Age,Gender,Occupation,Years_Driving,Annual_Mileage,Claims_Frequency,Claim_Severity,Traffic_Violations,Vehicle_Age,Vehicle_Type,Location,Risk_Level
40,Male,Teacher,26,16763,0,1174.514457563872,1,7,Motorcycle,Rural,High
61,Male,Engineer,49,26403,0,497.41359990024455,1,7,Truck,Rural,Low
55,Male,Engineer,47,3184,0,473.78304153680995,1,18,Truck,Rural,High
37,Male,Student,42,11354,0,1055.1987621298085,1,12,Motorcycle,Rural,Low
40,Female,Teacher,17,2275,2,1900.2231496840973,1,18,Motorcycle,Rural,Low
62,Male,Student,41,27092,1,1288.849172324912,0,6,Motorcycle,Rural,High
69,Male,Driver,4,10504,0,1108.9998578784534,0,8,Truck,Urban,Low
33,Male,Doctor,46,22552,0,685.5807781985105,2,17,Sedan,Rural,Moderate
67,Female,Doctor,3,4523,0,633.3294044633811,1,15,Truck,Rural,Low
59,Female,Student,29,9707,0,617.5116016959125,3,12,Motorcycle,Urban,Low
25,Female,Doctor,25,22167,0,157.17729591111097,2,7,SUV,Rural,Low
67,Female,Doctor,21,2019,0,819.8516176742158,2,13,Sedan,Rural,Low
38,Female,Driver,12,26871,0,379.01444871979334,0,12,SUV,Urban,Low
18,Male,Teacher,1,24982,0,962.9314353817273,0,16,Truck,Urban,Low
25,Male,Engineer,1,2049,0,764.2893192629954,2,19,Sedan,Rural,Low
46,Male,Student,45,14381,3,2812.148103548584,4,10,Sedan,Rural,Low
49,Female,Student,46,3340,1,570.8058954043773,2,16,SUV,Rural,Low
55,Female,Driver,48,24957,1,1091.8269850333998,2,12,SUV,Urban,Low
22,Male,Driver,7,10449,0,898.4570973851656,2,3,SUV,Rural,Low
64,Female,Engineer,10,19662,0,1153.263080212022,2,4,SUV,Urban,Low
39,Female,Teacher,15,16622,0,310.5752786016236,1,1,Sedan,Rural,Low
64,Female,Student,40,3985,0,297.39434346049273,1,4,Truck,Rural,Low
51,Male,Driver,11,13061,1,820.2489021297445,1,4,SUV,Urban,Low
18,Male,Student,46,6705,1,1890.8833489482263,0,3,Motorcycle,Rural,Low
43,Female,Doctor,45,18528,1,1272.9966894962822,0,18,Sedan,Rural,High
60,Female,Student,23,25014,0,671.2579076709709,0,18,SUV,Urban,Moderate
27,Female,Teacher,13,1705,0,294.4978246081156,1,8,Motorcycle,Rural,Moderate
47,Female,Teacher,27,19808,1,1424.4001566051675,1,8,Truck,Urban,Low
67,Male,Student,41,29147,0,2607.022727296998,2,7,Truck,Urban,Low
35,Female,Doctor,17,19318,0,239.55285171750268,1,8,SUV,Rural,Moderate
34,Male,Teacher,13,3484,0,1604.9167543531087,2,16,Motorcycle,Urban,Low
43,Male,Driver,12,24380,0,189.28034728983627,3,3,SUV,Urban,Moderate
25,Male,Student,29,2745,0,2310.445689459137,2,15,Sedan,Rural,Low
64,Female,Doctor,21,23148,2,1027.3616706902208,0,18,Sedan,Rural,Low
57,Male,Driver,20,17216,0,199.68341041944322,0,11,Sedan,Rural,Low
66,Male,Student,20,10161,0,36.933241361721734,1,2,SUV,Rural,Moderate
29,Female,Doctor,31,19930,0,1186.1862393510712,1,19,SUV,Rural,Low
44,Female,Driver,8,14974,1,931.6628397670688,2,16,SUV,Rural,Low
25,Female,Teacher,24,28223,2,944.9932783122066,1,6,Truck,Rural,High
42,Male,Student,11,23012,1,658.2857996950909,1,9,Truck,Rural,Moderate
63,Female,Student,39,1777,1,953.066608938972,0,15,Motorcycle,Rural,Low
21,Male,Teacher,33,10525,1,2065.326370984278,0,9,SUV,Urban,Low
50,Male,Engineer,42,11309,2,3036.587218353201,0,10,Sedan,Rural,Moderate
18,Female,Driver,15,11580,1,422.36911431834204,3,2,Sedan,Rural,Low
36,Male,Teacher,4,28679,2,669.1806229926939,3,15,SUV,Urban,Low
48,Male,Student,1,4114,2,318.86714706460555,1,1,Motorcycle,Urban,Low
33,Male,Driver,32,13405,0,530.3233913131529,1,6,Sedan,Urban,Low
31,Male,Driver,11,3936,0,1589.089131062181,2,13,Motorcycle,Rural,Moderate
65,Female,Engineer,30,21494,0,553.3663486501528,1,7,SUV,Rural,Moderate
22,Male,Student,37,2345,0,496.9891450764197,0,17,Truck,Urban,Moderate
58,Female,Doctor,19,3041,0,1897.8609523422774,1,19,Sedan,Urban,Low
43,Male,Engineer,36,15330,2,1.2731718342026135,1,17,Motorcycle,Rural,Low
45,Male,Engineer,34,14198,0,1911.814598861841,0,1,Truck,Urban,High
19,Female,Doctor,7,20058,1,200.16944631564934,0,17,Motorcycle,Rural,Moderate
67,Male,Doctor,45,8504,2,320.91071271091295,0,7,Truck,Rural,Moderate
23,Male,Engineer,20,10747,0,448.8044380450062,0,3,SUV,Urban,Moderate
26,Male,Driver,12,18073,0,2125.7136180645753,1,4,Truck,Rural,Low
50,Male,Teacher,32,29028,0,2393.4023304788957,2,14,Sedan,Rural,Low
58,Male,Teacher,2,27110,0,1082.2820280603944,2,12,SUV,Rural,Low
42,Male,Engineer,22,24440,1,578.8241051131155,4,7,SUV,Urban,Moderate
65,Female,Driver,41,1119,0,725.9344780575776,2,14,Sedan,Rural,Low
30,Female,Doctor,48,7169,1,868.4572376151166,0,13,Truck,Rural,Low
26,Female,Engineer,40,6832,0,3078.9140012409584,1,17,SUV,Urban,Moderate
30,Male,Student,24,29735,1,3479.1762256348043,0,5,SUV,Urban,Low
48,Male,Driver,31,15649,0,1879.4957281696645,0,8,SUV,Rural,Low
58,Male,Student,4,13246,0,876.4180838459735,0,11,Motorcycle,Urban,Moderate
28,Female,Student,24,28428,0,495.5011034120082,2,15,Sedan,Urban,Low
21,Male,Engineer,43,2613,0,261.72835839026374,0,15,Sedan,Rural,Low
51,Female,Driver,17,16575,0,764.548364716819,0,13,SUV,Rural,Low
55,Male,Student,40,8623,0,424.0837029079039,1,7,SUV,Rural,Low
63,Male,Driver,19,4033,0,75.526128568163,2,17,Sedan,Rural,Low
21,Male,Teacher,40,28359,0,646.6849780580065,0,18,Truck,Urban,High
55,Female,Student,38,20320,1,846.4992737330327,2,12,SUV,Urban,Low
36,Male,Student,34,6659,1,944.9864024522531,0,15,Motorcycle,Rural,Moderate
23,Female,Driver,47,13255,0,76.68007206685047,1,5,Sedan,Urban,Low
51,Male,Teacher,33,13080,1,659.9255454771604,0,19,Truck,Urban,Very High
35,Male,Student,6,12976,1,1066.8608926441239,1,8,Truck,Urban,Low
30,Female,Engineer,36,11818,0,3245.837798062361,0,4,Sedan,Urban,Low
58,Male,Driver,13,29120,5,25.364792153116564,1,5,Motorcycle,Urban,Moderate
40,Male,Driver,47,16718,0,1127.8834437535572,0,8,SUV,Rural,Low
36,Male,Student,9,10341,1,64.36510684418651,0,19,Sedan,Urban,Moderate
62,Male,Teacher,35,22451,0,172.97753314228234,2,19,Motorcycle,Urban,Low
28,Female,Student,34,16196,1,190.32304953005556,0,2,Sedan,Rural,Moderate
18,Female,Doctor,16,22186,1,398.7960512190713,2,6,Truck,Urban,Moderate
41,Male,Student,18,17296,0,1779.6275663040885,0,18,SUV,Urban,Low
24,Male,Doctor,18,27285,2,1939.5909419384695,0,17,Truck,Urban,Moderate
42,Female,Engineer,38,20542,0,469.92669244735356,0,17,Sedan,Rural,High
38,Male,Driver,43,26942,1,564.407196110863,1,17,Motorcycle,Rural,Moderate
32,Female,Driver,32,15134,0,244.66180739594037,0,15,Sedan,Rural,Low
18,Male,Teacher,7,13241,0,566.5388313444395,1,7,SUV,Rural,Very High
29,Female,Student,23,21874,0,321.35528102977406,1,5,Sedan,Urban,Low
24,Female,Engineer,23,1455,0,192.2296545746945,0,19,Sedan,Rural,Low
32,Female,Doctor,46,8643,0,172.53132141777317,1,7,Truck,Rural,Low
38,Female,Teacher,18,29881,0,1494.5352494484848,0,2,SUV,Rural,Low
36,Male,Engineer,7,5620,0,124.36936736599644,0,15,Sedan,Urban,Moderate
46,Male,Engineer,42,9867,0,957.202500264993,0,14,SUV,Rural,Low
42,Female,Doctor,40,26577,1,183.30045171593684,2,6,SUV,Rural,Low
50,Female,Doctor,24,29647,0,1819.1681946114115,2,7,Motorcycle,Rural,Low
66,Female,Driver,14,17126,0,320.8488157332796,1,9,Motorcycle,Urban,Low
49,Female,Student,5,26471,0,45.93240914428212,1,2,Truck,Urban,Low
66,Male,Teacher,46,6099,1,601.6135021394708,0,1,Truck,Urban,Low
52,Female,Student,22,14887,1,8502.860457346309,1,18,Motorcycle,Rural,Low
61,Female,Teacher,22,11546,1,1677.380098281956,0,12,Sedan,Urban,Low
55,Female,Engineer,10,16435,2,844.5807044918886,0,7,Sedan,Urban,Moderate
43,Female,Doctor,26,28669,0,210.02844215956966,1,11,SUV,Rural,Low
28,Female,Doctor,15,1059,0,125.00219859730686,0,12,Truck,Rural,Moderate
52,Female,Engineer,38,13673,0,1823.56312297222,2,18,Motorcycle,Urban,Low
25,Female,Engineer,41,23583,2,1549.7897927744684,0,5,Sedan,Rural,Low
63,Male,Teacher,42,23695,0,620.2472731392453,0,1,Motorcycle,Rural,Low
31,Female,Engineer,49,6531,1,547.1606283917835,2,1,SUV,Urban,Low
27,Female,Teacher,1,3764,0,1380.999560450607,0,9,Motorcycle,Urban,Low
19,Female,Student,14,24392,0,767.9518705041688,1,1,SUV,Rural,Moderate
63,Male,Doctor,36,2794,2,517.7986315884505,2,12,Truck,Rural,Moderate
26,Male,Doctor,31,28838,0,289.97918352281,1,17,Sedan,Urban,Moderate
20,Male,Doctor,28,11721,0,130.75069652317464,0,16,Sedan,Urban,Low
38,Female,Student,34,27518,0,903.3583953674373,2,17,Sedan,Rural,Moderate
43,Female,Student,35,6686,1,1748.9807531605522,2,7,Truck,Urban,Low
25,Female,Driver,39,20871,0,1371.14218757465,1,3,SUV,Rural,Moderate
65,Male,Teacher,23,15675,0,1191.7756676375823,1,9,Sedan,Urban,Low
19,Female,Teacher,46,5987,0,2642.9945990660026,1,3,Truck,Urban,Moderate
23,Male,Driver,44,20805,1,501.72836736430804,1,16,Sedan,Urban,Low
45,Male,Doctor,19,13888,0,147.59272528714683,1,16,Sedan,Rural,Low
46,Male,Teacher,18,7580,1,107.52853430978261,2,10,Truck,Rural,Low
43,Male,Teacher,15,14533,0,3101.3611840906156,0,8,Sedan,Urban,Moderate
42,Male,Doctor,1,22916,0,889.0750022071729,2,16,Sedan,Urban,Low
29,Female,Engineer,25,29654,0,1664.914902081894,1,16,Motorcycle,Urban,Low
22,Female,Engineer,26,18757,1,766.9225862439993,1,6,Motorcycle,Urban,Low
51,Male,Driver,35,4553,0,508.3194277097006,1,4,SUV,Urban,Moderate
65,Female,Student,15,21056,1,223.48067171663797,2,15,Truck,Rural,Low
54,Female,Teacher,4,9144,1,1940.7817364738614,3,3,Motorcycle,Urban,Low
32,Male,Teacher,15,10274,0,65.62202769730804,0,17,Motorcycle,Urban,Moderate
61,Male,Driver,42,13439,0,2304.916534580131,2,15,Sedan,Urban,Low
53,Female,Driver,38,26509,0,229.42923851924402,2,9,Motorcycle,Rural,Moderate
32,Female,Teacher,45,28163,0,9.576757022929442,1,13,SUV,Urban,Low
60,Female,Doctor,39,6437,0,109.70004573438811,1,1,Sedan,Urban,Low
65,Female,Doctor,1,25547,0,2149.9387920197137,0,12,Sedan,Rural,Moderate
40,Male,Student,22,24830,0,76.56487098880464,2,17,SUV,Urban,Low
23,Female,Teacher,11,13277,0,438.87803447399307,1,14,Sedan,Urban,Low
63,Male,Teacher,46,9749,0,288.1042562351522,2,1,SUV,Urban,Moderate
67,Male,Teacher,38,14785,0,37.55094615882194,2,10,SUV,Urban,Low
61,Female,Teacher,37,23349,0,758.1484305202131,0,14,SUV,Rural,Moderate
60,Female,Driver,26,6915,0,6396.677019945726,1,15,Motorcycle,Urban,Low
62,Female,Engineer,27,29695,1,1917.373578392783,1,11,Sedan,Rural,Low
38,Male,Teacher,13,10734,0,184.99627694140736,1,19,Truck,Urban,Moderate
40,Male,Engineer,7,15703,0,2156.8930185012646,3,11,Motorcycle,Urban,Low
60,Male,Doctor,8,23499,0,601.1032037609767,0,19,Truck,Rural,High
33,Male,Student,46,22478,1,319.17349181185153,1,11,Sedan,Urban,Moderate
64,Female,Doctor,23,3382,0,1022.5012556328934,2,19,SUV,Urban,Low
32,Male,Teacher,26,21482,0,244.2328971644729,0,7,Truck,Rural,Low
42,Male,Doctor,44,26583,1,2117.365960898975,5,7,Motorcycle,Rural,Low
53,Female,Driver,27,10473,1,978.6561280426359,2,6,SUV,Urban,Moderate
28,Male,Engineer,9,5358,0,146.2078366222825,1,9,Truck,Rural,Moderate
68,Male,Teacher,46,9312,0,845.4802168512937,1,18,Sedan,Rural,Low
32,Female,Driver,38,15031,0,714.1074041270087,2,6,Truck,Rural,Low
21,Male,Engineer,47,29692,0,637.6283350188577,0,14,Motorcycle,Urban,Low
38,Male,Driver,13,26480,0,454.0923619312391,2,9,Sedan,Urban,Low
30,Male,Doctor,7,1139,0,642.8448691626942,0,3,SUV,Urban,Very High
39,Male,Teacher,11,8644,0,881.9170438500645,0,3,Motorcycle,Urban,Low
36,Female,Doctor,10,2815,0,1322.6411675221127,3,8,SUV,Urban,Low
51,Male,Student,33,22792,0,2499.5198782285297,1,12,Sedan,Urban,Low
31,Female,Teacher,39,5301,0,45.39922001213504,3,18,Truck,Rural,Low
21,Male,Doctor,3,13330,0,842.4456949733025,1,1,Motorcycle,Urban,Moderate
65,Female,Teacher,41,16185,0,1394.2216097059463,2,19,SUV,Rural,Low
69,Female,Engineer,29,8285,0,122.7939694786132,2,12,Sedan,Urban,Moderate
63,Female,Teacher,37,10220,1,2424.7277945723804,3,16,Sedan,Urban,Low
44,Male,Teacher,45,11446,2,281.02396938326984,1,9,Truck,Urban,Low
46,Male,Engineer,16,24162,0,1791.7509845209497,2,6,Motorcycle,Rural,Low
64,Male,Doctor,16,15150,1,1084.7291029713479,2,6,Truck,Urban,Low
45,Female,Teacher,44,9536,1,819.9506137556441,1,7,Sedan,Rural,Moderate
52,Male,Driver,43,19803,1,2034.4098443938044,2,14,Truck,Urban,Moderate
25,Male,Teacher,49,28879,0,3481.361011105065,0,16,Motorcycle,Rural,Low
33,Male,Doctor,7,4235,1,5853.745021057477,3,3,Sedan,Urban,High
59,Male,Engineer,15,19978,1,1149.7403810987194,2,1,SUV,Rural,Moderate
53,Female,Doctor,38,2387,0,414.19978048371024,0,17,Sedan,Rural,Moderate
47,Female,Student,6,13209,2,2077.03841486136,1,1,Truck,Urban,Moderate
35,Male,Teacher,18,1983,0,1062.323684315798,3,5,Truck,Rural,Moderate
19,Male,Teacher,19,15346,0,390.5703849083013,2,17,Truck,Rural,Very High
66,Male,Engineer,2,19506,0,2693.6242740035404,2,5,Truck,Rural,Moderate
30,Female,Teacher,3,22803,0,1376.9398432155278,1,11,Sedan,Rural,Low
21,Male,Driver,46,20378,2,602.9917252967131,3,3,Motorcycle,Urban,Moderate
43,Female,Driver,25,24440,0,606.0352294320678,1,10,Sedan,Rural,Low
42,Female,Doctor,36,8548,0,5503.761125769816,0,14,Motorcycle,Rural,Low
47,Male,Engineer,49,7853,1,467.9403265298177,1,19,Sedan,Urban,Moderate
28,Male,Student,28,20284,0,98.8050253549894,0,11,Sedan,Urban,Low
24,Male,Doctor,38,1775,0,773.4065387957359,2,1,Motorcycle,Urban,Low
48,Female,Engineer,28,29494,0,2161.554829740722,0,12,Truck,Rural,Low
61,Female,Engineer,32,22365,1,878.3202856716708,3,2,Motorcycle,Rural,Low
27,Male,Doctor,41,18119,1,1575.459148619382,0,1,Motorcycle,Urban,Low
56,Female,Doctor,36,24161,1,56.42718634665077,4,15,SUV,Urban,Low
30,Male,Teacher,39,25137,2,1119.002997932986,0,13,SUV,Urban,Low
48,Male,Student,36,22531,1,82.50603211777877,0,13,Truck,Rural,Moderate
24,Female,Driver,43,18870,0,812.7343743057465,0,13,SUV,Rural,Moderate
66,Female,Teacher,23,17779,0,688.6919910865254,2,17,Sedan,Rural,Low
59,Female,Engineer,2,13970,0,2911.4724765616475,1,6,SUV,Rural,Very High
59,Female,Student,10,3001,0,142.0987313151406,0,12,Motorcycle,Urban,Low
53,Male,Student,6,12639,1,9.536739059643413,2,15,Sedan,Rural,Low
37,Male,Doctor,8,15756,0,147.75174269860707,0,3,Motorcycle,Rural,Low
21,Male,Student,15,25939,1,187.18071324576997,2,6,Sedan,Urban,Low
24,Female,Student,45,9062,1,288.8981015544325,0,3,Motorcycle,Urban,High
18,Male,Engineer,29,28863,0,1687.8793354747236,2,12,Sedan,Urban,Moderate
61,Female,Teacher,28,11046,0,473.01750166359545,0,11,Truck,Rural,Low
62,Female,Student,22,24652,2,1837.327633953048,0,6,Motorcycle,Urban,Moderate
59,Female,Doctor,34,23261,0,317.363383143549,1,11,Motorcycle,Rural,Moderate
64,Male,Teacher,20,5188,1,1969.9854754115859,0,17,Sedan,Urban,Moderate
30,Female,Doctor,33,14886,0,8.12334828212093,2,4,Motorcycle,Rural,Low
39,Female,Student,15,21745,0,2726.2468177540313,1,11,Truck,Urban,Moderate
38,Female,Teacher,7,7349,1,1370.6148146956073,0,13,Motorcycle,Urban,Moderate
39,Female,Student,24,7180,0,532.2714159209511,1,16,Truck,Urban,Moderate
45,Female,Engineer,26,14322,0,861.1754215028468,0,6,SUV,Rural,Low
26,Female,Teacher,10,8794,1,2703.3130520208724,0,6,SUV,Rural,Moderate
43,Female,Doctor,15,14401,1,873.615220951319,1,17,SUV,Urban,Moderate
26,Female,Engineer,37,18127,0,259.5074298530746,0,3,Truck,Rural,High
32,Female,Driver,24,7162,1,850.6759993221131,1,7,Truck,Urban,Low
27,Female,Doctor,11,16923,2,2051.4162932913327,0,1,Sedan,Rural,Low
41,Female,Student,40,17757,0,4378.032895789185,1,12,Motorcycle,Rural,Moderate
59,Female,Doctor,21,6905,3,877.2702044168996,2,18,Truck,Urban,Low
25,Male,Driver,40,29765,0,169.18246373560757,0,13,Sedan,Rural,Low
41,Male,Doctor,38,21511,1,1477.3244546565918,2,3,SUV,Rural,Moderate
33,Female,Engineer,15,29310,0,5780.01920400166,0,6,Motorcycle,Urban,Low
66,Female,Doctor,15,13276,1,641.7621853862961,0,14,Truck,Urban,Low
43,Female,Teacher,37,25715,1,484.0745897642846,0,14,Sedan,Rural,Moderate
44,Male,Driver,45,6689,0,804.08018465369,1,9,Sedan,Urban,Low
54,Male,Doctor,14,20404,0,180.04356919518833,1,13,Truck,Urban,Low
21,Male,Driver,43,16380,0,3550.279386578835,0,1,SUV,Urban,Low
67,Female,Engineer,21,16508,0,1822.2270421595592,1,4,Sedan,Rural,Low
41,Female,Teacher,44,20676,0,119.8998242062799,3,13,Truck,Urban,Low
36,Female,Student,20,24260,1,2901.904962276821,0,6,Truck,Urban,Low
53,Female,Doctor,33,7897,0,2861.541605217259,2,1,Sedan,Rural,Moderate
56,Male,Engineer,3,22722,0,380.31613589751464,2,14,Motorcycle,Urban,Low
27,Female,Driver,40,2564,1,965.3288424129598,1,1,Motorcycle,Urban,Moderate
42,Male,Driver,23,17334,0,117.38168723298621,1,10,Motorcycle,Rural,High
35,Male,Engineer,44,14870,0,87.94788854598794,0,17,Sedan,Urban,Low
36,Female,Doctor,47,15219,0,696.7427588050749,2,19,Sedan,Urban,Low
53,Male,Student,23,17441,1,50.95447708216093,1,17,Truck,Rural,Low
27,Male,Doctor,27,20880,0,2078.5747972242443,2,7,Truck,Urban,Moderate
50,Male,Teacher,35,22778,1,2632.4147726132273,1,9,Truck,Rural,Low
67,Male,Doctor,25,11379,0,69.67854731959078,0,12,SUV,Urban,Moderate
22,Female,Teacher,32,22526,1,48.439184573917345,1,13,SUV,Rural,Moderate
64,Female,Driver,22,3948,0,250.28073269389083,2,2,Motorcycle,Rural,Low
66,Male,Teacher,8,21857,1,2658.6653411142274,2,12,Truck,Rural,Moderate
52,Female,Student,38,25948,2,1465.4008906787064,0,19,Sedan,Urban,Low
61,Male,Engineer,18,4134,0,1128.5493250404152,0,17,Truck,Rural,High
51,Female,Teacher,28,18971,0,1497.6604749451446,0,2,Truck,Urban,Low
50,Female,Doctor,28,9969,1,222.48974247392485,1,2,Motorcycle,Urban,Very High
38,Female,Teacher,11,21646,1,296.5053673854339,0,6,SUV,Urban,Low
34,Female,Driver,12,28798,1,382.18124717414673,3,7,Truck,Rural,Moderate
39,Female,Teacher,2,24050,0,929.0363976728243,0,5,Sedan,Urban,Moderate
65,Male,Student,37,4678,1,937.0549886199067,1,12,Motorcycle,Urban,Moderate
54,Female,Teacher,4,11740,0,233.96151394404967,2,11,SUV,Rural,Moderate
32,Male,Student,41,28519,1,573.9911733373505,1,10,Truck,Urban,Low
52,Male,Doctor,45,18382,1,1171.247141185214,2,17,SUV,Urban,Low
45,Female,Driver,45,26135,0,370.51208073905127,3,8,Sedan,Rural,Low
24,Male,Engineer,47,4343,0,78.47743547669587,2,10,Sedan,Rural,Moderate
49,Female,Doctor,34,20885,0,219.886335661097,2,12,Truck,Rural,Low
28,Male,Doctor,23,5014,1,180.00698094155442,0,2,Motorcycle,Rural,Low
27,Male,Engineer,13,6107,0,999.5168885659426,2,8,Motorcycle,Rural,Low
26,Female,Teacher,7,12870,0,71.01167993462875,0,6,Motorcycle,Urban,Moderate
31,Female,Teacher,32,5328,1,2160.647912481213,0,1,Motorcycle,Urban,Low
30,Female,Teacher,23,5655,0,88.16164410132875,0,13,Motorcycle,Rural,Moderate
42,Female,Driver,49,22711,1,911.0786840051743,2,14,Truck,Rural,Moderate
19,Male,Doctor,8,25004,2,2652.6055865396434,1,10,SUV,Rural,Low
52,Female,Student,47,6858,1,64.45631513571738,3,9,Sedan,Rural,Low
24,Male,Engineer,47,6620,1,483.0562487118583,1,11,Truck,Rural,Low
38,Male,Doctor,37,10112,1,397.4162764787003,0,16,Sedan,Rural,Low
35,Male,Teacher,34,8004,0,421.91279354589534,0,8,Truck,Urban,Moderate
20,Male,Engineer,48,2242,2,917.0696987198666,0,15,Truck,Rural,Moderate
59,Male,Student,29,24399,0,303.95115988806083,0,14,Sedan,Urban,Low
56,Male,Doctor,37,17464,2,27.703170993784084,2,4,Truck,Urban,Low
58,Female,Doctor,23,29196,0,3277.433240317158,0,12,Truck,Urban,Moderate
66,Male,Driver,38,3661,1,1381.4102508881665,0,17,Truck,Urban,Low
28,Male,Doctor,29,5798,0,145.17328840502773,2,18,Truck,Rural,Low
56,Male,Doctor,44,1540,1,607.2573303473486,1,5,Truck,Urban,Low
41,Female,Student,5,23329,0,64.77506453826203,0,8,Motorcycle,Rural,Low
63,Female,Student,40,24292,1,28.251678239882924,0,5,Truck,Rural,High
36,Male,Engineer,11,26850,0,48.67748852360115,0,3,Truck,Urban,Low
21,Female,Teacher,14,20169,0,1409.6765358759114,0,16,Truck,Urban,Moderate
43,Male,Student,49,20870,0,588.6501606881343,1,2,SUV,Urban,Moderate
55,Female,Engineer,42,4157,0,1860.4468422495581,0,4,Truck,Rural,Low
59,Male,Doctor,2,5717,0,364.1529835883533,0,3,Truck,Urban,Low
49,Female,Engineer,35,6336,2,1493.0858466391137,0,12,SUV,Rural,High
56,Female,Engineer,45,8165,0,81.13907958224272,1,9,SUV,Rural,Low
62,Female,Engineer,49,19627,0,1008.154291562908,0,19,Sedan,Urban,Low
63,Male,Engineer,35,28618,1,447.22803513433576,0,13,Sedan,Rural,Low
53,Male,Student,42,10512,1,323.9656680470414,0,14,Sedan,Rural,Low
57,Male,Teacher,28,20377,1,1687.98932595562,1,9,Sedan,Urban,Very High
54,Female,Engineer,8,19475,1,53.31862778684837,0,5,SUV,Rural,Moderate
50,Female,Driver,32,15728,0,2986.4051207215352,6,8,Sedan,Urban,Moderate
53,Male,Doctor,4,14754,1,1539.6579914433617,4,1,Truck,Urban,Low
20,Female,Doctor,45,6209,1,439.45001935212764,0,16,SUV,Urban,Low
26,Male,Doctor,7,29634,0,4748.231582851124,1,13,Motorcycle,Rural,Low
25,Male,Doctor,39,15490,0,226.25995114483254,3,10,Truck,Urban,Low
50,Male,Doctor,48,28601,0,514.857094724217,0,9,Motorcycle,Rural,High
23,Male,Engineer,27,8645,1,2161.776188377457,1,16,Sedan,Urban,Low
58,Female,Teacher,37,6740,1,5746.820924489334,0,9,Sedan,Rural,Moderate
56,Female,Driver,17,5154,0,273.2701861776224,0,12,Truck,Rural,Low
21,Female,Student,10,26054,0,1359.1205614103264,2,4,Sedan,Urban,Moderate
30,Male,Driver,4,3665,0,364.8933810173885,1,9,Sedan,Rural,High
66,Female,Student,23,7018,0,1454.4561668103038,2,18,Sedan,Rural,Low
19,Male,Student,14,19140,0,133.85603365785894,1,16,Sedan,Rural,Low
22,Male,Driver,5,27374,0,409.7290866192165,1,2,Motorcycle,Urban,Low
61,Male,Engineer,2,6713,1,77.96109342060507,1,14,Truck,Urban,Low
44,Male,Doctor,46,14071,0,677.0709390748764,2,4,Sedan,Rural,Moderate
49,Male,Engineer,24,20504,1,1208.9871979225452,2,11,Motorcycle,Urban,Low
38,Male,Doctor,18,22535,0,475.80617280208753,1,4,SUV,Urban,Low
25,Female,Teacher,27,22989,0,953.7769551312024,1,2,Truck,Urban,Moderate
55,Female,Student,24,28563,0,841.8485136728697,1,15,Truck,Urban,Moderate
25,Female,Driver,29,16327,0,348.98532416000796,1,18,SUV,Urban,Low
67,Female,Teacher,11,19962,0,667.0471450023578,0,9,Sedan,Rural,Low
20,Male,Doctor,48,2026,0,71.51645626351899,2,12,Truck,Rural,Low
